Topics,Alpha,Eta,Coherence
3,symmetric,symmetric,-2.352449497231556
3,asymmetric,0.01,-2.4759879934203917
3,asymmetric,0.31,-5.935650417428815
3,asymmetric,0.61,-4.119829740734544
3,asymmetric,0.9099999999999999,-3.5423861046380627
3,asymmetric,symmetric,-6.065725161887118
4,0.01,0.01,-3.6209646826347197
4,0.01,0.31,-5.152405926179242
4,0.01,0.61,-6.392090515757375
4,0.01,0.9099999999999999,-8.323620574956573
4,0.01,symmetric,-6.838982261016858
4,0.31,0.01,-2.751202009754298
4,0.31,0.31,-5.221181298224521
4,0.31,0.61,-9.017163384549047
4,0.31,0.9099999999999999,-11.605191613559
4,0.31,symmetric,-5.014212202700655
4,0.61,0.01,-2.479308076463506
4,0.61,0.31,-4.343565419966051
4,0.61,0.61,-4.743842759326294
4,0.61,0.9099999999999999,-9.899841350287025
4,0.61,symmetric,-3.0891356861795325
4,0.9099999999999999,0.01,-2.46656105597419
4,0.9099999999999999,0.31,-2.3635289930139063
4,0.9099999999999999,0.61,-4.895667879387003
4,0.9099999999999999,0.9099999999999999,-3.333623672574121
4,0.9099999999999999,symmetric,-2.6760431359936288
4,symmetric,0.01,-2.7509455120394044
4,symmetric,0.31,-6.158267040078537
4,symmetric,0.61,-8.739766675060434
4,symmetric,0.9099999999999999,-13.237898318426032
4,symmetric,symmetric,-4.933376339691993
4,asymmetric,0.01,-2.8356201357798407
4,asymmetric,0.31,-5.332202145996353
4,asymmetric,0.61,-7.653973393007069
4,asymmetric,0.9099999999999999,-7.599120705599713
4,asymmetric,symmetric,-4.210027859602527
5,0.01,0.01,-3.4515500383625692
5,0.01,0.31,-5.0209013921944
5,0.01,0.61,-10.032708440486557
5,0.01,0.9099999999999999,-10.258758415333704
5,0.01,symmetric,-6.276471268495828
5,0.31,0.01,-3.111893603348038
5,0.31,0.31,-5.848186627187843
5,0.31,0.61,-7.281645135533445
5,0.31,0.9099999999999999,-10.471687304055674
5,0.31,symmetric,-5.981060845309112
5,0.61,0.01,-2.4887123697408797
5,0.61,0.31,-5.350299825268086
5,0.61,0.61,-4.256973629088446
5,0.61,0.9099999999999999,-6.098862382966621
5,0.61,symmetric,-4.490194932443103
5,0.9099999999999999,0.01,-2.432190444290517
5,0.9099999999999999,0.31,-3.870536090555542
5,0.9099999999999999,0.61,-3.6002568980040506
5,0.9099999999999999,0.9099999999999999,-3.6509244898110693
5,0.9099999999999999,symmetric,-4.080432202333981
5,symmetric,0.01,-3.2851151254822497
5,symmetric,0.31,-6.112347091447981
5,symmetric,0.61,-8.016660076058558
5,symmetric,0.9099999999999999,-10.590491405412395
5,symmetric,symmetric,-6.2849887277126815
5,asymmetric,0.01,-3.239627792625226
5,asymmetric,0.31,-5.658798288037718
5,asymmetric,0.61,-6.449992831488052
5,asymmetric,0.9099999999999999,-9.627642337565465
5,asymmetric,symmetric,-5.580080328032044
6,0.01,0.01,-4.256934847373233
6,0.01,0.31,-7.87289888206631
6,0.01,0.61,-11.236641941640707
6,0.01,0.9099999999999999,-10.606074902207334
6,0.01,symmetric,-6.661054781196701
6,0.31,0.01,-2.868694908881849
6,0.31,0.31,-6.421987902175474
6,0.31,0.61,-9.952540868892251
6,0.31,0.9099999999999999,-11.355910364273221
6,0.31,symmetric,-6.075642545805597
6,0.61,0.01,-2.634561334355761
6,0.61,0.31,-4.477117171515726
6,0.61,0.61,-6.771025264810685
6,0.61,0.9099999999999999,-8.992937150525902
6,0.61,symmetric,-4.304355141256532
6,0.9099999999999999,0.01,-2.597924325492402
6,0.9099999999999999,0.31,-4.6031362959042506
6,0.9099999999999999,0.61,-6.1274378381433285
6,0.9099999999999999,0.9099999999999999,-6.769853849717098
6,0.9099999999999999,symmetric,-3.7037078273670283
6,symmetric,0.01,-3.3855869585453586
6,symmetric,0.31,-7.21432070126598
6,symmetric,0.61,-10.696098946621234
6,symmetric,0.9099999999999999,-10.988157914922972
6,symmetric,symmetric,-6.586062961840001
6,asymmetric,0.01,-3.2373227325216
6,asymmetric,0.31,-5.885484197130961
6,asymmetric,0.61,-10.390457199058712
6,asymmetric,0.9099999999999999,-10.610145957837613
6,asymmetric,symmetric,-6.097219623870835
7,0.01,0.01,-3.9087963701899993
7,0.01,0.31,-9.819087528051835
7,0.01,0.61,-10.350599665969765
7,0.01,0.9099999999999999,-9.702057109342983
7,0.01,symmetric,-7.538604941374857
7,0.31,0.01,-3.0879935405758645
7,0.31,0.31,-6.898640176600475
7,0.31,0.61,-10.006672667398801
